0 0 0 Mn3_eg
1 0 0 Mn3_egp
2 0 0 Mn4_ed
0 1 0 Mn3_egp
1 1 0 Mn4_ed
2 1 0 Mn3_eg
0 2 0 Mn4_ed
1 2 0 Mn3_eg
2 2 0 Mn3_egp
0 0 1 Mn3_egp
1 0 1 Mn4_ed
2 0 1 Mn3_eg
0 1 1 Mn4_ed
1 1 1 Mn3_eg
2 1 1 Mn3_egp
0 2 1 Mn3_eg
1 2 1 Mn3_egp
2 2 1 Mn4_ed
0 0 2 Mn4_ed
1 0 2 Mn3_eg
2 0 2 Mn3_egp
0 1 2 Mn3_eg
1 1 2 Mn3_egp
2 1 2 Mn4_ed
0 2 2 Mn3_egp
1 2 2 Mn4_ed
2 2 2 Mn3_eg
